[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[272, 104.18181610107422, 272, 104.18181610107422, 'draw']
[286, 128.18181610107422, 272, 104.18181610107422, 'draw']
[286, 128.18181610107422, 286, 128.18181610107422, 'draw']
[286, 128.18181610107422, 286, 128.18181610107422, 'draw']
[309, 159.18181610107422, 286, 128.18181610107422, 'draw']
[346, 207.18181610107422, 309, 159.18181610107422, 'draw']
[346, 207.18181610107422, 346, 207.18181610107422, 'draw']
[346, 207.18181610107422, 346, 207.18181610107422, 'draw']
[363, 237.18181610107422, 346, 207.18181610107422, 'draw']
[363, 237.18181610107422, 363, 237.18181610107422, 'draw']
[374, 255.18181610107422, 363, 237.18181610107422, 'draw']
[374, 255.18181610107422, 374, 255.18181610107422, 'draw']
[386, 278.1818161010742, 374, 255.18181610107422, 'draw']
[386, 278.1818161010742, 386, 278.1818161010742, 'draw']
[399, 291.1818161010742, 386, 278.1818161010742, 'draw']
[421, 302.1818161010742, 399, 291.1818161010742, 'draw']
[421, 302.1818161010742, 421, 302.1818161010742, 'draw']
[421, 302.1818161010742, 421, 302.1818161010742, 'draw']
[440, 303.1818161010742, 421, 302.1818161010742, 'draw']
[440, 303.1818161010742, 440, 303.1818161010742, 'draw']
[448, 303.1818161010742, 440, 303.1818161010742, 'draw']
[451, 300.1818161010742, 448, 303.1818161010742, 'draw']
[451, 300.1818161010742, 451, 300.1818161010742, 'draw']
[451, 300.1818161010742, 451, 300.1818161010742, 'draw']
[460, 280.1818161010742, 451, 300.1818161010742, 'draw']
[464, 258.1818161010742, 460, 280.1818161010742, 'draw']
[464, 258.1818161010742, 464, 258.1818161010742, 'draw']
[464, 258.1818161010742, 464, 258.1818161010742, 'draw']
[464, 237.18181610107422, 464, 258.1818161010742, 'draw']
[464, 211.18181610107422, 464, 237.18181610107422, 'draw']
[464, 211.18181610107422, 464, 211.18181610107422, 'draw']
[464, 211.18181610107422, 464, 211.18181610107422, 'draw']
[464, 199.18181610107422, 464, 211.18181610107422, 'draw']
[464, 199.18181610107422, 464, 199.18181610107422, 'draw']
[464, 199.18181610107422, 464, 199.18181610107422, 'draw']
[464, 193.18181610107422, 464, 199.18181610107422, 'draw']
[244, 150.5999984741211, 244, 150.5999984741211, 'draw']
[244, 150.5999984741211, 244, 150.5999984741211, 'draw']
[244, 150.5999984741211, 244, 150.5999984741211, 'draw']
[244, 150.5999984741211, 244, 150.5999984741211, 'draw']
[244, 150.5999984741211, 244, 150.5999984741211, 'draw']
[244, 150.5999984741211, 244, 150.5999984741211, 'draw']
[244, 150.5999984741211, 244, 150.5999984741211, 'draw']
[244, 150.5999984741211, 244, 150.5999984741211, 'draw']
[244, 150.5999984741211, 244, 150.5999984741211, 'draw']
[242, 188.5999984741211, 244, 150.5999984741211, 'draw']
[240, 213.5999984741211, 242, 188.5999984741211, 'draw']
[239, 241.5999984741211, 240, 213.5999984741211, 'draw']
[237, 260.5999984741211, 239, 241.5999984741211, 'draw']
[237, 275.5999984741211, 237, 260.5999984741211, 'draw']
[237, 299.5999984741211, 237, 275.5999984741211, 'draw']
[237, 315.5999984741211, 237, 299.5999984741211, 'draw']
[237, 325.5999984741211, 237, 315.5999984741211, 'draw']
[237, 337.5999984741211, 237, 325.5999984741211, 'draw']
[236, 349.5999984741211, 237, 337.5999984741211, 'draw']
[234, 356.5999984741211, 236, 349.5999984741211, 'draw']
[234, 362.5999984741211, 234, 356.5999984741211, 'draw']
[308, 162.5999984741211, 308, 162.5999984741211, 'draw']
[308, 162.5999984741211, 308, 162.5999984741211, 'draw']
[308, 162.5999984741211, 308, 162.5999984741211, 'draw']
[308, 162.5999984741211, 308, 162.5999984741211, 'draw']
[308, 162.5999984741211, 308, 162.5999984741211, 'draw']
[308, 162.5999984741211, 308, 162.5999984741211, 'draw']
[308, 162.5999984741211, 308, 162.5999984741211, 'draw']
[308, 162.5999984741211, 308, 162.5999984741211, 'draw']
[308, 162.5999984741211, 308, 162.5999984741211, 'draw']
[308, 169.5999984741211, 308, 162.5999984741211, 'draw']
[305, 187.5999984741211, 308, 169.5999984741211, 'draw']
[300, 218.5999984741211, 305, 187.5999984741211, 'draw']
[296, 235.5999984741211, 300, 218.5999984741211, 'draw']
[292, 253.5999984741211, 296, 235.5999984741211, 'draw']
[287, 280.5999984741211, 292, 253.5999984741211, 'draw']
[286, 292.5999984741211, 287, 280.5999984741211, 'draw']
[285, 303.5999984741211, 286, 292.5999984741211, 'draw']
[284, 308.5999984741211, 285, 303.5999984741211, 'draw']
[284, 312.5999984741211, 284, 308.5999984741211, 'draw']
[284, 315.5999984741211, 284, 312.5999984741211, 'draw']
[283, 316.5999984741211, 284, 315.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[232, 265.5999984741211, 232, 265.5999984741211, 'draw']
[244, 258.5999984741211, 232, 265.5999984741211, 'draw']
[290, 230.5999984741211, 244, 258.5999984741211, 'draw']
[311, 218.5999984741211, 290, 230.5999984741211, 'draw']
[324, 211.5999984741211, 311, 218.5999984741211, 'draw']
[336, 206.5999984741211, 324, 211.5999984741211, 'draw']
[345, 203.5999984741211, 336, 206.5999984741211, 'draw']
[356, 200.5999984741211, 345, 203.5999984741211, 'draw']
[360, 199.5999984741211, 356, 200.5999984741211, 'draw']
[363, 198.5999984741211, 360, 199.5999984741211, 'draw']
[364, 198.5999984741211, 363, 198.5999984741211, 'draw']
[367, 196.5999984741211, 364, 198.5999984741211, 'draw']
[368, 196.5999984741211, 367, 196.5999984741211, 'draw']
[406, 164.5999984741211, 406, 164.5999984741211, 'draw']
[406, 164.5999984741211, 406, 164.5999984741211, 'draw']
[406, 164.5999984741211, 406, 164.5999984741211, 'draw']
[406, 164.5999984741211, 406, 164.5999984741211, 'draw']
[406, 164.5999984741211, 406, 164.5999984741211, 'draw']
[406, 164.5999984741211, 406, 164.5999984741211, 'draw']
[406, 164.5999984741211, 406, 164.5999984741211, 'draw']
[406, 164.5999984741211, 406, 164.5999984741211, 'draw']
[402, 186.5999984741211, 406, 164.5999984741211, 'draw']
[394, 227.5999984741211, 402, 186.5999984741211, 'draw']
[388, 265.5999984741211, 394, 227.5999984741211, 'draw']
[386, 278.5999984741211, 388, 265.5999984741211, 'draw']
[384, 290.5999984741211, 386, 278.5999984741211, 'draw']
[380, 315.5999984741211, 384, 290.5999984741211, 'draw']
[379, 327.5999984741211, 380, 315.5999984741211, 'draw']
[379, 351.5999984741211, 379, 327.5999984741211, 'draw']
[379, 359.5999984741211, 379, 351.5999984741211, 'draw']
[379, 364.5999984741211, 379, 359.5999984741211, 'draw']
[379, 368.5999984741211, 379, 364.5999984741211, 'draw']
[379, 369.5999984741211, 379, 368.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[592, 169.5999984741211, 592, 169.5999984741211, 'draw']
[600, 182.5999984741211, 592, 169.5999984741211, 'draw']
[626, 229.5999984741211, 600, 182.5999984741211, 'draw']
[637, 253.5999984741211, 626, 229.5999984741211, 'draw']
[647, 279.5999984741211, 637, 253.5999984741211, 'draw']
[653, 306.5999984741211, 647, 279.5999984741211, 'draw']
[656, 313.5999984741211, 653, 306.5999984741211, 'draw']
[656, 315.5999984741211, 656, 313.5999984741211, 'draw']
[656, 316.5999984741211, 656, 315.5999984741211, 'draw']
[656, 316.5999984741211, 656, 316.5999984741211, 'draw']
[660, 313.5999984741211, 657, 317.5999984741211, 'draw']
[656, 317.5999984741211, 656, 316.5999984741211, 'draw']
[657, 317.5999984741211, 656, 317.5999984741211, 'draw']
[672, 297.5999984741211, 660, 313.5999984741211, 'draw']
[696, 249.5999984741211, 672, 297.5999984741211, 'draw']
[705, 226.5999984741211, 696, 249.5999984741211, 'draw']
[712, 203.5999984741211, 705, 226.5999984741211, 'draw']
[718, 180.5999984741211, 712, 203.5999984741211, 'draw']
[720, 165.5999984741211, 718, 180.5999984741211, 'draw']
[721, 147.5999984741211, 720, 165.5999984741211, 'draw']
[721, 144.5999984741211, 721, 147.5999984741211, 'draw']
[722, 141.5999984741211, 721, 144.5999984741211, 'draw']
[722, 139.5999984741211, 722, 141.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[763, 148.5999984741211, 763, 148.5999984741211, 'draw']
[762, 160.5999984741211, 763, 148.5999984741211, 'draw']
[759, 176.5999984741211, 762, 160.5999984741211, 'draw']
[757, 187.5999984741211, 759, 176.5999984741211, 'draw']
[757, 194.5999984741211, 757, 187.5999984741211, 'draw']
[755, 210.5999984741211, 757, 194.5999984741211, 'draw']
[753, 223.5999984741211, 755, 210.5999984741211, 'draw']
[750, 245.5999984741211, 753, 223.5999984741211, 'draw']
[749, 255.5999984741211, 750, 245.5999984741211, 'draw']
[748, 259.5999984741211, 749, 255.5999984741211, 'draw']
[747, 261.5999984741211, 748, 259.5999984741211, 'draw']
[834, 179.5999984741211, 834, 179.5999984741211, 'draw']
[834, 179.5999984741211, 834, 179.5999984741211, 'draw']
[834, 179.5999984741211, 834, 179.5999984741211, 'draw']
[834, 179.5999984741211, 834, 179.5999984741211, 'draw']
[834, 179.5999984741211, 834, 179.5999984741211, 'draw']
[834, 179.5999984741211, 834, 179.5999984741211, 'draw']
[834, 179.5999984741211, 834, 179.5999984741211, 'draw']
[834, 179.5999984741211, 834, 179.5999984741211, 'draw']
[826, 195.5999984741211, 834, 179.5999984741211, 'draw']
[820, 205.5999984741211, 826, 195.5999984741211, 'draw']
[818, 214.5999984741211, 820, 205.5999984741211, 'draw']
[815, 224.5999984741211, 818, 214.5999984741211, 'draw']
[813, 231.5999984741211, 815, 224.5999984741211, 'draw']
[812, 239.5999984741211, 813, 231.5999984741211, 'draw']
[812, 246.5999984741211, 812, 239.5999984741211, 'draw']
[812, 251.5999984741211, 812, 246.5999984741211, 'draw']
[812, 252.5999984741211, 812, 251.5999984741211, 'draw']
[812, 253.5999984741211, 812, 252.5999984741211, 'draw']
[812, 254.5999984741211, 812, 253.5999984741211, 'draw']
[812, 255.5999984741211, 812, 254.5999984741211, 'draw']
[812, 255.5999984741211, 812, 255.5999984741211, 'draw']
[814, 255.5999984741211, 812, 255.5999984741211, 'draw']
[819, 255.5999984741211, 814, 255.5999984741211, 'draw']
[840, 249.5999984741211, 819, 255.5999984741211, 'draw']
[854, 243.5999984741211, 840, 249.5999984741211, 'draw']
[863, 239.5999984741211, 854, 243.5999984741211, 'draw']
[867, 236.5999984741211, 863, 239.5999984741211, 'draw']
[870, 233.5999984741211, 867, 236.5999984741211, 'draw']
[873, 231.5999984741211, 870, 233.5999984741211, 'draw']
[875, 229.5999984741211, 873, 231.5999984741211, 'draw']
[876, 227.5999984741211, 875, 229.5999984741211, 'draw']
[877, 226.5999984741211, 876, 227.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[903, 170.5999984741211, 903, 170.5999984741211, 'draw']
[911, 163.5999984741211, 903, 170.5999984741211, 'draw']
[932, 147.5999984741211, 911, 163.5999984741211, 'draw']
[946, 137.5999984741211, 932, 147.5999984741211, 'draw']
[954, 131.5999984741211, 946, 137.5999984741211, 'draw']
[961, 128.5999984741211, 954, 131.5999984741211, 'draw']
[963, 127.5999984741211, 961, 128.5999984741211, 'draw']
[964, 127.5999984741211, 963, 127.5999984741211, 'draw']
[965, 127.5999984741211, 964, 127.5999984741211, 'draw']
[966, 126.5999984741211, 965, 127.5999984741211, 'draw']
[968, 124.5999984741211, 966, 126.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 142.5999984741211, 940, 142.5999984741211, 'draw']
[940, 159.5999984741211, 940, 142.5999984741211, 'draw']
[939, 179.5999984741211, 940, 159.5999984741211, 'draw']
[938, 188.5999984741211, 939, 179.5999984741211, 'draw']
[936, 203.5999984741211, 938, 188.5999984741211, 'draw']
[935, 212.5999984741211, 936, 203.5999984741211, 'draw']
[934, 221.5999984741211, 935, 212.5999984741211, 'draw']
[933, 230.5999984741211, 934, 221.5999984741211, 'draw']
